"﻿Catalog_Number"	"Kind_of_Object"	"Scientific_Name"	"Family"	"Phylum"	"Class"	"Order"	"Identified_By"	"Date_Identified"	"Current_Identification"	"Other_Identifications"	"Type_Status"	"Type_Citations"	"Kind_of_Voucher"	"Classification"	"Common_Name"	"Collection_Name"	"Specimen_Count"	"Sex_and_Stage"	"Preparation"	"Station_Number"	"Collector(s)"	"Date_Collected"	"Collection_Method"	"Ocean"	"Sea/Gulf"	"Bay/Sound"	"Country"	"Province/State"	"District/County"	"City/Town"	"Precise_Locality"	"Centroid_Latitude"	"Centroid_Longitude"	"Elevation_(m)"	"Expedition_Name"	"Vessel"	"Cruise"	"River_Basin"	"Microhabitat_Description"	"Depth_(m)"	"Depth_Notes"	"Geologic_Age"	"Notes"	"Field_Number(s)"	"GenBank_Numbers"	"Other_Numbers_(Type:Value)"	"Accession_Number"	"Genetic_Sample_Type"	"Biorepository_Number"	"Specimen_Voucher_Number"	"Bold_ID"	"Preservation_Method"	"Embargo?"	"Depleted?"	"Record_Last_Modified"	"EZID"
"USNM 98319"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"Jun-00"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Sub Antarctic collection"	"1"	NA	"Alcohol (Ethanol)"	"291"	"Smithsonian Oceanographic Sorting Center"	NA	"Trawl - Otter, Benthic"	"South Pacific Ocean"	NA	NA	"Chile"	"Magallanes y Antartica Chilena"	NA	NA	"Strait Of Magellan, west mouth of strait"	-52.883	-74.158	NA	"USAP"	"Eltanin R/V"	"21"	NA	NA	539	NA	NA	NA	"USARP/EL/21/291/SOSC"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:04"	"http://n2t.net/ark:/65665/38d331bcf-1b55-4427-986a-47ffb2ec4543"
"USNM 98329"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"Jun-00"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project"	"1"	NA	"Alcohol (Ethanol)"	"1718"	"University of Southern California"	NA	"Trawl - Blake"	"South Pacific Ocean"	NA	NA	NA	NA	NA	NA	NA	-38.475	-168.092	NA	"USAP"	"Eltanin R/V"	"24"	NA	NA	659	NA	NA	NA	"USARP/EL/24/1718/USC"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:04"	"http://n2t.net/ark:/65665/383bb4ea8-25fb-4100-81a8-94eb8065a9ca"
"USNM 98330"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"Jun-00"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Sub Antarctic collection"	"1"	NA	"Alcohol (Ethanol)"	"91"	"Smithsonian Oceanographic Sorting Center"	NA	"Trawl - Blake"	"South Atlantic Ocean"	"Scotia Sea"	NA	NA	NA	NA	NA	"South Georgia Island, south side of island"	-55.01	-37.71	NA	"USAP"	"Islas Orcadas R/V"	"575"	NA	NA	501	NA	NA	NA	"USARP/IS/575/91/SOSC"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:04"	"http://n2t.net/ark:/65665/391326345-6563-4972-abed-a24f8d843533"
"USNM 98802"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"1-May"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Alcohol (Ethanol)"	"LAD-109"	"France, S. C.; Berntson, E. A."	NA	NA	"North Pacific Ocean"	NA	NA	"United States"	"Hawaii"	NA	NA	"Lanai Island, Keanapapa Point, SW Of Point"	20.7825	-157.149	NA	NA	"Pisces DSR/V"	NA	NA	NA	1174	NA	NA	NA	NA	"FJ264912; FJ389261; FJ642930; GU563307"	NA	418557	NA	NA	NA	NA	NA	NA	NA	"10/6/21 14:02"	"http://n2t.net/ark:/65665/3b40490c6-fec3-491f-8587-9b3a355e9781"
"USNM 98803"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"1-May"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Alcohol (Ethanol)"	"OAD-106"	"France, S. C.; Berntson, E. A."	NA	NA	"North Pacific Ocean"	NA	NA	"United States"	"Hawaii"	NA	NA	"Oahu Island, Kaena Point, Approx. 10 Km SW Of Point"	21.5425	-158.378	NA	NA	"Pisces DSR/V"	NA	NA	NA	1094	NA	NA	NA	NA	NA	NA	418557	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:06"	"http://n2t.net/ark:/65665/3033ffce6-8d48-4912-b56e-f05a351acf29"
"USNM 58160"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar Antarctic collection"	"2"	NA	"Alcohol (Ethanol)"	"006C"	"Squires, D. F.; Pawson, D. L."	NA	"Trawl"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"Antarctic Peninsula, Danco Coast, Gerlache Strait"	-64.8417	-63.25	NA	"USAP"	"Eastwind R/V"	"66"	NA	NA	283	NA	NA	NA	"USARP/EA/66/006C"	NA	NA	266611	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:32"	"http://n2t.net/ark:/65665/370d6fcd5-8c08-4c6d-b959-05750f9716df"
"USNM 75220"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"18-May-90"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar Antarctic collection"	"2"	NA	"Alcohol (Ethanol)"	"21"	"Tierney, J. Q."	NA	NA	"Antarctic Ocean"	"Ross Sea"	NA	"Antarctica"	NA	NA	NA	"Marie Byrd Land, Off Saunders Coast"	-76.5	-156.32	NA	"Deep Freeze"	"Staten Island R/V"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	226935	NA	NA	NA	NA	NA	NA	NA	"2/19/19 19:33"	"http://n2t.net/ark:/65665/3c58379eb-17a6-4535-b4d5-1aa0d212d2a2"
"USNM 77364"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"1986"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar Antarctic collection"	"1"	NA	"Alcohol (Ethanol)"	"1843"	"University of Maine"	NA	"Net - Try"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"Antarctic Peninsula, Adelaide Island, shoal NW island"	-67.23	-70.33	NA	"USAP"	"Hero R/V"	"731"	NA	NA	630	NA	NA	NA	"USARP/HE/731/1843/UME"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:36"	"http://n2t.net/ark:/65665/328a46ecf-b87c-4f2b-9e84-8a6162f952f8"
"USNM 77365"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"1986"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar Antarctic collection"	"1"	NA	"Alcohol (Ethanol)"	"1931"	"University of Maine"	NA	"Net - Try"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"Antarctic Peninsula, Palmer Archipelago, Anvers Island, Bismarck Strait"	-64.8014	-64.215	NA	"USAP"	"Hero R/V"	"731"	NA	NA	320	NA	NA	NA	"USARP/HE/731/1931/UME"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:36"	"http://n2t.net/ark:/65665/3a0cdec74-3349-45cb-9062-b65b9a3d2784"
"USNM 77461"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"31-Dec-90"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar Antarctic collection"	"1"	NA	"Alcohol (Ethanol)"	"1933"	"University of Maine"	NA	"Trawl - Blake"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"Antarctic Peninsula, Palmer Archipelago, Anvers Island, Bismarck Strait"	-64.8211	-64.05	NA	"USAP"	"Hero R/V"	"731"	NA	NA	650	NA	NA	NA	"USARP/HE/731/1933/UME"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:36"	"http://n2t.net/ark:/65665/3160e2e9c-b175-4316-b411-faab69818fc9"
"USNM 77466"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"31-Dec-90"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar Antarctic collection"	"1 ca."	NA	"Alcohol (Ethanol)"	"1054"	"University of Southern California"	NA	"Trawl - Blake"	"Antarctic Ocean"	"Scotia Sea"	NA	NA	NA	NA	NA	"Scotia Ridge, west of South Sandwich Islands"	-60.617	-29.967	NA	"USAP"	"Eltanin R/V"	"12"	NA	NA	1080	NA	NA	NA	"USARP/EL/12/1054/USC"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:37"	"http://n2t.net/ark:/65665/3f1cc5ee3-6365-4872-aea5-c459e4217f88"
"USNM 79608"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"1987"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar antarctic collection"	"1"	NA	"Alcohol (Ethanol)"	"1825"	"University of Maine"	NA	"Net - Try"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"Antarctic Peninsula, Wilhelm Archipelago, Anvers Island, Bismarck Strait"	-64.8367	-63.875	NA	"USAP"	"Hero R/V"	"731"	NA	NA	300	NA	NA	NA	"USARP/HE/731/1825/UME"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:37"	"http://n2t.net/ark:/65665/3ef91a557-5072-4b54-9c1b-f2a146aae547"
"USNM 97986"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar antarctic collection"	"2 ca."	NA	"Alcohol (Ethanol)"	"1082"	"University of Maine"	NA	"Trawl - Blake"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"Antarctic Peninsula, Adelaide Island, SW of island"	-67.6633	-70.2708	NA	"USAP"	"Hero R/V"	"721"	NA	NA	650	NA	NA	NA	"USARP/HE/721/1082/UME"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:39"	"http://n2t.net/ark:/65665/3ad3090c0-4811-4d3b-8081-71e1396c8d60"
"USNM 97987"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar antarctic collection"	"1"	NA	"Alcohol (Ethanol)"	"31-1"	"Hendler, G.; Smithsonian Oceanographic Sorting Center"	NA	"Trawl - Blake"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"Antarctic Peninsula, Palmer Archipelago, Dallmann Bay, Grand Island"	-64.4133	-62.7633	NA	"USAP"	"Hero R/V"	"824"	NA	NA	620	NA	NA	NA	"USARP/HE/824/31-1/SOSC-H"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:39"	"http://n2t.net/ark:/65665/3d2fe4c3c-9c19-4a1c-8095-8a2baa2009b4"
"USNM 98153"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar antarctic collection"	"11 Fragment(s)"	NA	"Alcohol (Ethanol)"	"1812"	"University of Maine"	NA	"Trawl - Otter, Benthic"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"Antarctic Peninsula, Palmer Archipelago, Anvers Island, Neumayer Channel"	-64.865	-63.6625	NA	"USAP"	"Hero R/V"	"731"	NA	NA	300	NA	NA	NA	"USARP/HE/731/1812/UME"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"1/27/21 20:27"	"http://n2t.net/ark:/65665/3d6fc033d-9482-47b9-9e3a-b36cf35b60ad"
"USNM 98204"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Coffer, Timothy E., Smithsonian Institution, National Museum of Natural History"	"16-May-00"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar antarctic collection"	"1"	NA	"Alcohol (Ethanol)"	"1947"	"University of Maine"	NA	"Trawl - Blake"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"Antarctic Peninsula, Palmer Archipelago, Gerlache Strait, south of strait"	-65.0086	-63.4683	NA	"USAP"	"Hero R/V"	"731"	NA	NA	250	NA	NA	NA	"USARP/HE/731/1947/UME"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:40"	"http://n2t.net/ark:/65665/397de6716-c50b-4162-a911-e5a69632aa57"
"USNM 98206"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Coffer, Timothy E., Smithsonian Institution, National Museum of Natural History"	"Jun-00"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar antarctic collection"	"4 Fragment(s)"	NA	"Alcohol (Ethanol)"	"1946"	"University of Southern California"	NA	"Trawl - Blake"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"Scott Island Bank"	-67.508	-179.933	NA	"USAP"	"Eltanin R/V"	"27"	NA	NA	1080	NA	NA	NA	"USARP/EL/27/1946/USC"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"1/27/21 20:27"	"http://n2t.net/ark:/65665/36a8e5765-fba7-4e74-b7e0-b8c4184669bc"
"USNM 98207"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Coffer, Timothy E., Smithsonian Institution, National Museum of Natural History"	"Jun-00"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar antarctic collection"	"1"	NA	"Alcohol (Ethanol)"	"32-1"	"Hendler, G.; Smithsonian Oceanographic Sorting Center"	NA	"Trawl - Blake"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"Antarctic Peninsula, Palmer Archipelago, Anvers Island, Ryswyck Point"	-64.625	-62.8533	NA	"USAP"	"Hero R/V"	"824"	NA	NA	670	NA	NA	NA	"USARP/HE/824/32-1/SOSC-H"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:40"	"http://n2t.net/ark:/65665/3541119f6-63b1-4230-9732-aaef4ffcfb36"
"USNM 98320"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"Jun-00"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar antarctic collection"	"10 Fragment(s)"	NA	"Alcohol (Ethanol)"	"1081"	"University of Maine"	NA	"Trawl - Blake"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"Antarctic Peninsula, Adelaide Island, SW of island"	-67.6925	-70.2617	NA	"USAP"	"Hero R/V"	"721"	NA	NA	670	NA	NA	NA	"USARP/HE/721/1081/UME"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"1/27/21 20:27"	"http://n2t.net/ark:/65665/3b6cf445d-da3f-4b7b-9fe0-ef1fcaa748ff"
"USNM 98396"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	NA	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar antarctic collection"	"1"	NA	"Alcohol (Ethanol)"	"1085"	"University of Maine"	NA	"Trawl - Otter, Benthic"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"Antarctic Peninsula, Biscoe Islands, Lavoisier Island, west of island"	-65.9475	-67.7983	NA	"USAP"	"Hero R/V"	"721"	NA	NA	430	NA	NA	NA	"USARP/HE/721/1085/UME"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:41"	"http://n2t.net/ark:/65665/3f0583495-8403-45ed-b7db-13499ea799f6"
"USNM 98413"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"23-Jul-00"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar antarctic collection"	"1"	NA	"Alcohol (Ethanol)"	"2-Jul"	"University of Maine"	NA	"Dredge"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"Antarctic Peninsula, Graham Land, Grandidier Channel"	-65.4747	-64.5076	NA	"USAP"	"Hero R/V"	"812"	NA	NA	180	NA	NA	NA	"USARP/HE/812/07-1/UME"	NA	NA	372336	NA	NA	NA	NA	NA	NA	NA	"10/21/18 14:41"	"http://n2t.net/ark:/65665/38e562948-f3f9-4ae2-8462-c311a56622ae"
"USNM 1007314"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"2002"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	NA	NA	2009-04-05	NA	"North Pacific Ocean"	NA	NA	"Canada"	"British Columbia"	NA	NA	"Vancouver Island"	48.4375	-126.384	NA	NA	NA	NA	NA	NA	1168	NA	NA	NA	"8"	NA	NA	2026241	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/30d5ec62b-b4f8-4a45-999f-7daa42475895"
"USNM 1014741"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"2003"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol); Dry"	"4"	"Moffitt, R. B.; Chave, E. H."	2002-07-07	"panel trap"	"North Pacific Ocean"	NA	NA	"United States"	"Hawaii"	NA	NA	"Cross Seamount"	18.688	-158.299	NA	NA	NA	"OES 03-01"	NA	NA	477	NA	NA	NA	NA	NA	NA	2028684	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/387a6a7be-9984-439d-8cbd-a85084619a5c"
"USNM 1014922"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"6-May"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	"Anthogorgia sp."	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"81089"	NA	NA	"dredge + pipe- 30 in"	"North Pacific Ocean"	NA	NA	"United States"	"Hawaii"	NA	NA	"Oahu Island, Mamala Bay"	21.2583	-157.885	NA	NA	"Janthina VII R/V"	NA	NA	NA	421	NA	NA	NA	NA	NA	NA	2025659	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/3b2bb79dc-b297-453a-b101-9de21371dbd0"
"USNM 1016349"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History"	"2002"	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"116"	"Boutillier, J. A."	2009-05-06	NA	"North Pacific Ocean"	NA	NA	"Canada"	NA	NA	NA	NA	53.6842	-133.316	NA	NA	NA	NA	NA	NA	884	NA	NA	NA	NA	NA	NA	2026241	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/3b91fe6d5-7aa6-48fd-9d94-fee29d5f2c8e"
"USNM 1019006"	"Specimen/Lot"	"Acanthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Acanthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	"USAP project; Polar antarctic collection"	"5"	NA	"Alcohol (Ethanol)"	"11"	"Pawson, D. L.; Squires, D. F."	NA	"Trawl - Blake"	"Antarctic Ocean"	NA	NA	"Antarctica"	NA	NA	NA	"South Shetland Islands, Low Island, NE of Island"	-63.15	-61.3567	NA	"USAP"	"Eastwind R/V"	"66"	NA	NA	722	NA	NA	NA	"USARP/EA/66/011"	NA	NA	266611	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/393de407c-2c43-470f-83d6-a1991198055f"
