"﻿Catalog_Number"	"Kind_of_Object"	"Scientific_Name"	"Family"	"Phylum"	"Class"	"Order"	"Identified_By"	"Date_Identified"	"Current_Identification"	"Other_Identifications"	"Type_Status"	"Type_Citations"	"Kind_of_Voucher"	"Classification"	"Common_Name"	"Collection_Name"	"Specimen_Count"	"Sex_and_Stage"	"Preparation"	"Station_Number"	"Collector(s)"	"Date_Collected"	"Collection_Method"	"Ocean"	"Sea/Gulf"	"Bay/Sound"	"Country"	"Province/State"	"District/County"	"City/Town"	"Precise_Locality"	"Centroid_Latitude"	"Centroid_Longitude"	"Elevation_(m)"	"Expedition_Name"	"Vessel"	"Cruise"	"River_Basin"	"Microhabitat_Description"	"Depth_(m)"	"Depth_Notes"	"Geologic_Age"	"Notes"	"Field_Number(s)"	"GenBank_Numbers"	"Other_Numbers_(Type:Value)"	"Accession_Number"	"Genetic_Sample_Type"	"Biorepository_Number"	"Specimen_Voucher_Number"	"Bold_ID"	"Preservation_Method"	"Embargo?"	"Depleted?"	"Record_Last_Modified"	"EZID"
"USNM 76116"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Iejima"	26.7	127.83	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	NA	NA	"Original Number : OK0504KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3a31067f5-8cd7-495e-aef8-3b5d0283487a"
"USNM 76283"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Bise"	26.7	127.87	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	"Original Number : OK0701KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3d22dbd62-ae33-42e4-ac45-992924f3b514"
"USNM 76288"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Adakajima"	26.75	128.33	NA	NA	NA	NA	NA	NA	27	NA	NA	NA	NA	NA	"Original Number : OK0796KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/329d4e4c7-5d6f-4da1-8cf4-309bc6cd2910"
"USNM 76293"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Bise"	26.7	127.87	NA	NA	NA	NA	NA	NA	23	NA	NA	NA	NA	NA	"Original Number : OK0801KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3bfd87c76-157d-479a-a605-1d6ec75c2c71"
"USNM 76965"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"Aug-90"	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"5401"	"United States Fish Commission"	NA	"Trawl - McCormick, 6 ft"	"North Pacific Ocean"	"Visayan Sea"	NA	"Philippines"	"Cebu"	NA	NA	"Malapascua Island, off North coast Cebu Island"	11.4125	124.1	NA	"Philippines Expedition"	"Albatross R/V"	NA	NA	NA	55	NA	NA	NA	"USFC/A5401"	NA	NA	67302	NA	NA	NA	NA	NA	NA	NA	"8/6/19 18:16"	"http://n2t.net/ark:/65665/364127ffc-da8e-41ff-9ac1-4e0552fd7ba0"
"USNM 77527"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Chichi Jima, Miyanohama"	27.1	142.2	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	"Original Number : OG0011KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/35fe1cf79-db58-40e4-bb44-877123076626"
"USNM 77528"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Chichi Jima, Miyanohama"	27.1	142.2	NA	NA	NA	NA	NA	NA	25	NA	NA	NA	NA	NA	"Original Number : OG0012KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/32744d340-7733-4fd2-ab0c-d31428e117c6"
"USNM 77554"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ani Shima, Takinoura"	27.1083	142.203	NA	NA	NA	NA	NA	NA	20	NA	NA	NA	NA	NA	"Original Number : OG0041KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3fa392d12-dfc4-4808-9dd9-548391183195"
"USNM 77582"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Aniseto, Tamanohama"	26.1033	142.208	NA	NA	NA	NA	NA	NA	34	NA	NA	NA	NA	NA	"Original Number : OG0073KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/35d6778a5-e242-47a5-af99-615817d4392d"
"USNM 77589"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Aniseto, Tamanohama"	26.1033	142.208	NA	NA	NA	NA	NA	NA	34	NA	NA	NA	NA	NA	"Original Number : OG0082KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3dc307623-af42-45d7-ad0f-fd0d962fdf27"
"USNM 77591"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Aniseto, Tamanohama"	26.1033	142.208	NA	NA	NA	NA	NA	NA	34	NA	NA	NA	NA	NA	"Original Number : OG0084KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/34243aa4d-809c-43f9-b5b4-df2820fef669"
"USNM 77597"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Bonin Islands, Ototojima, Komori"	27.175	142.18	NA	NA	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	"Original Number : OG0090KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/38f4154bf-18a8-4ce0-a71d-cc87be2f13e2"
"USNM 77621"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Honshu Island, Izu"	34.8	139.2	NA	NA	NA	NA	NA	NA	27	NA	NA	NA	NA	NA	"Original Number : JP0030KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3c4d17b49-eb11-4762-89b9-ac8e1edb103c"
"USNM 77631"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	NA	NA	"Japan"	NA	NA	NA	"Honshu Island, Izu"	34.83	139.08	NA	NA	NA	NA	NA	NA	40	NA	NA	NA	NA	NA	"Original Number : JP0105KM"	350091	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/3242f54ca-b5f2-4d3c-8f50-6029e95da499"
"USNM 87582"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	"Jun-94"	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1 ca."	NA	"Dry"	"RFB 1133"	"Bolland, R. F."	NA	"Hand"	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Horseshoe Cliffs, 1 Km WNW of Onna Village"	26.5	127.848	NA	NA	NA	NA	NA	NA	64	NA	NA	NA	"BOLLAND/RFB 1133"	NA	NA	381691	NA	NA	NA	NA	NA	NA	NA	"10/21/18 13:02"	"http://n2t.net/ark:/65665/3e59bcd8d-10a8-427a-b6ff-f5353cc5834f"
"USNM 92924"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"RFB 1242"	"Bolland, R. F."	NA	"Scuba - Hand"	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Horseshoe Cliffs, 1 Km WNW of Onna Village"	26.5	127.848	NA	NA	NA	NA	NA	NA	61	NA	NA	NA	"BOLLAND/RFB 1242"	NA	NA	395425	NA	NA	NA	NA	NA	NA	NA	"10/21/18 13:34"	"http://n2t.net/ark:/65665/301940471-04cf-4e49-ae83-732583d351d9"
"USNM 92936"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Bayer, Frederick M., Smithsonian Institution, National Museum of Natural History"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Alcohol (Ethanol)"	"RFB 1577"	"Bolland, R. F."	NA	"Scuba - Hand"	"North Pacific Ocean"	NA	NA	"Japan"	"Okinawa"	NA	NA	"Ryukyu Islands, Okinawa Island, Horseshoe Cliffs, 1 Km WNW of Onna Village"	26.5	127.848	NA	NA	NA	NA	NA	NA	62	NA	NA	NA	"BOLLAND/RFB 1577"	NA	NA	381691	NA	NA	NA	NA	NA	NA	NA	"10/21/18 13:34"	"http://n2t.net/ark:/65665/3db8f1ca4-661a-46d8-b273-c4a8af4a626a"
"USNM 1075669"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"van Ofwegen, Leen P."	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"2"	NA	"Alcohol (Ethanol)"	NA	"Gooding, R. U."	NA	"Trawl - Gulf Shrimp, 40 ft"	"Indian Ocean"	NA	NA	"Somalia"	NA	NA	NA	"off northeast coast of Somalia"	11.62	51.45	NA	"IIOE - International Indian Ocean Expedition"	NA	9	NA	NA	72	NA	NA	NA	"RU-465"	NA	NA	260812	NA	NA	NA	NA	NA	NA	NA	"1/15/17 18:11"	"http://n2t.net/ark:/65665/39bb4a97f-2b35-4154-a434-d5bdcb56a0c3"
"USNM 1233325"	"Specimen/Lot"	"Anthogorgia sp."	"Acanthogorgiidae"	"Cnidaria"	"Anthozoa"	"Gorgonacea"	"Muzik, Katherine, (UNITED STATES)"	NA	"Anthogorgia sp. : Acanthogorgiidae : Gorgonacea : Anthozoa : Cnidaria"	NA	NA	NA	NA	"Animalia, Cnidaria, Anthozoa, Octocorallia, Gorgonacea, Holaxonia, Acanthogorgiidae"	"Octocorals"	NA	"1"	NA	"Dry"	NA	"Muzik, K."	NA	NA	"North Pacific Ocean"	"Sulu Sea"	NA	"Philippines"	NA	NA	NA	"Tubbataha Reefs, N Part"	9.75	119.92	NA	NA	NA	NA	NA	NA	27	NA	NA	"polyps greenish olive"	NA	NA	"collector number : PH8KM"	NA	NA	NA	NA	NA	NA	NA	NA	"5/11/20 17:36"	"http://n2t.net/ark:/65665/39cec5f4f-7ef0-40a0-ba66-bd40d051bf67"
